, ID,Date,Q_cms
2013-03-25,08HA011,2013/03/25,91.6
2013-03-26,08HA011,2013/03/26,85.8
2013-03-27,08HA011,2013/03/27,80.8
2013-03-28,08HA011,2013/03/28,76.2
2013-03-29,08HA011,2013/03/29,72.6
2013-03-30,08HA011,2013/03/30,69.6
2013-03-31,08HA011,2013/03/31,67.6
2013-04-01,08HA011,2013/04/01,66.2
2013-04-02,08HA011,2013/04/02,65.0
2013-04-03,08HA011,2013/04/03,62.9
2013-04-04,08HA011,2013/04/04,61.7
2013-04-05,08HA011,2013/04/05,67.2
2013-04-06,08HA011,2013/04/06,79.0
2013-04-07,08HA011,2013/04/07,81.5
2013-04-08,08HA011,2013/04/08,78.8
2013-04-09,08HA011,2013/04/09,75.8
2013-04-10,08HA011,2013/04/10,87.0
2013-04-11,08HA011,2013/04/11,89.4
2013-04-12,08HA011,2013/04/12,85.0
2013-04-13,08HA011,2013/04/13,82.1
2013-04-14,08HA011,2013/04/14,78.1
2013-04-15,08HA011,2013/04/15,74.5
2013-04-16,08HA011,2013/04/16,70.7
2013-04-17,08HA011,2013/04/17,67.5
2013-04-18,08HA011,2013/04/18,64.6
2013-04-19,08HA011,2013/04/19,63.3
2013-04-20,08HA011,2013/04/20,62.0
2013-04-21,08HA011,2013/04/21,60.0
2013-04-22,08HA011,2013/04/22,57.2
2013-04-23,08HA011,2013/04/23,53.8
2013-04-24,08HA011,2013/04/24,51.3
2013-04-25,08HA011,2013/04/25,48.6
2013-04-26,08HA011,2013/04/26,46.8
2013-04-27,08HA011,2013/04/27,44.4
2013-04-28,08HA011,2013/04/28,41.9
2013-04-29,08HA011,2013/04/29,41.9
2013-04-30,08HA011,2013/04/30,39.8
2013-05-01,08HA011,2013/05/01,36.5
2013-05-02,08HA011,2013/05/02,32.2
2013-05-03,08HA011,2013/05/03,28.8
2013-05-04,08HA011,2013/05/04,26.5
2013-05-05,08HA011,2013/05/05,24.1
2013-05-06,08HA011,2013/05/06,22.4
2013-05-07,08HA011,2013/05/07,20.5
2013-05-08,08HA011,2013/05/08,18.4
2013-05-09,08HA011,2013/05/09,17.1
2013-05-10,08HA011,2013/05/10,17.1
2013-05-11,08HA011,2013/05/11,16.8
2013-05-12,08HA011,2013/05/12,20.3
2013-05-13,08HA011,2013/05/13,26.2
2013-05-14,08HA011,2013/05/14,35.0
2013-05-15,08HA011,2013/05/15,42.0
2013-05-16,08HA011,2013/05/16,42.9
2013-05-17,08HA011,2013/05/17,43.0
2013-05-18,08HA011,2013/05/18,44.1
2013-05-19,08HA011,2013/05/19,42.0
2013-05-20,08HA011,2013/05/20,40.2
2013-05-21,08HA011,2013/05/21,40.3
2013-05-22,08HA011,2013/05/22,41.6
2013-05-23,08HA011,2013/05/23,39.2
2013-05-24,08HA011,2013/05/24,36.8
2013-05-25,08HA011,2013/05/25,35.1
2013-05-26,08HA011,2013/05/26,33.6
2013-05-27,08HA011,2013/05/27,33.3
2013-05-28,08HA011,2013/05/28,34.0
2013-05-29,08HA011,2013/05/29,35.7
2013-05-30,08HA011,2013/05/30,37.0
2013-05-31,08HA011,2013/05/31,35.9
2013-06-01,08HA011,2013/06/01,34.5
2013-06-02,08HA011,2013/06/02,33.0
2013-06-03,08HA011,2013/06/03,31.9
2013-06-04,08HA011,2013/06/04,30.5
2013-06-05,08HA011,2013/06/05,29.1
2013-06-06,08HA011,2013/06/06,27.0
2013-06-07,08HA011,2013/06/07,25.0
2013-06-08,08HA011,2013/06/08,22.8
2013-06-09,08HA011,2013/06/09,21.4
2013-06-10,08HA011,2013/06/10,20.2
2013-06-11,08HA011,2013/06/11,18.7
2013-06-12,08HA011,2013/06/12,18.3
2013-06-13,08HA011,2013/06/13,18.5
2013-06-14,08HA011,2013/06/14,17.6
2013-06-15,08HA011,2013/06/15,16.8
2013-06-16,08HA011,2013/06/16,16.5
2013-06-17,08HA011,2013/06/17,15.1
2013-06-18,08HA011,2013/06/18,14.2
2013-06-19,08HA011,2013/06/19,12.5
2013-06-20,08HA011,2013/06/20,11.3
2013-06-21,08HA011,2013/06/21,9.86
2013-06-22,08HA011,2013/06/22,8.05
2013-06-23,08HA011,2013/06/23,6.84
2013-06-24,08HA011,2013/06/24,7.34
2013-06-25,08HA011,2013/06/25,7.1
2013-06-26,08HA011,2013/06/26,7.52
2013-06-27,08HA011,2013/06/27,8.07
2013-06-28,08HA011,2013/06/28,9.13
2013-06-29,08HA011,2013/06/29,8.79
2013-06-30,08HA011,2013/06/30,8.63
2013-07-01,08HA011,2013/07/01,8.46
2013-07-02,08HA011,2013/07/02,9.17
2013-07-03,08HA011,2013/07/03,8.97
2013-07-04,08HA011,2013/07/04,8.67
2013-07-05,08HA011,2013/07/05,7.93
2013-07-06,08HA011,2013/07/06,7.56
2013-07-07,08HA011,2013/07/07,7.32
2013-07-08,08HA011,2013/07/08,7.25
2013-07-09,08HA011,2013/07/09,6.87
2013-07-10,08HA011,2013/07/10,7.0
2013-07-11,08HA011,2013/07/11,7.36
2013-07-12,08HA011,2013/07/12,6.26
2013-07-13,08HA011,2013/07/13,5.68
2013-07-14,08HA011,2013/07/14,5.25
2013-07-15,08HA011,2013/07/15,4.95
2013-07-16,08HA011,2013/07/16,4.71
2013-07-17,08HA011,2013/07/17,5.05
2013-07-18,08HA011,2013/07/18,4.56
2013-07-19,08HA011,2013/07/19,4.65
2013-07-20,08HA011,2013/07/20,4.44
2013-07-21,08HA011,2013/07/21,4.87
2013-07-22,08HA011,2013/07/22,4.78
2013-07-23,08HA011,2013/07/23,4.57
2013-07-24,08HA011,2013/07/24,4.77
2013-07-25,08HA011,2013/07/25,4.6
2013-07-26,08HA011,2013/07/26,5.45
2013-07-27,08HA011,2013/07/27,5.42
2013-07-28,08HA011,2013/07/28,5.17
2013-07-29,08HA011,2013/07/29,5.12
2013-07-30,08HA011,2013/07/30,5.17
2013-07-31,08HA011,2013/07/31,5.25
2013-08-01,08HA011,2013/08/01,5.26
2013-08-02,08HA011,2013/08/02,5.4
2013-08-03,08HA011,2013/08/03,5.52
2013-08-04,08HA011,2013/08/04,5.38
2013-08-05,08HA011,2013/08/05,5.2
2013-08-06,08HA011,2013/08/06,5.29
2013-08-07,08HA011,2013/08/07,5.3
2013-08-08,08HA011,2013/08/08,5.21
2013-08-09,08HA011,2013/08/09,5.05
2013-08-10,08HA011,2013/08/10,5.05
2013-08-11,08HA011,2013/08/11,5.18
2013-08-12,08HA011,2013/08/12,5.34
2013-08-13,08HA011,2013/08/13,5.36
2013-08-14,08HA011,2013/08/14,5.29
2013-08-15,08HA011,2013/08/15,5.31
2013-08-16,08HA011,2013/08/16,5.3
2013-08-17,08HA011,2013/08/17,5.28
2013-08-18,08HA011,2013/08/18,5.4
2013-08-19,08HA011,2013/08/19,5.48
2013-08-20,08HA011,2013/08/20,5.36
2013-08-21,08HA011,2013/08/21,5.23
2013-08-22,08HA011,2013/08/22,5.33
2013-08-23,08HA011,2013/08/23,5.42
2013-08-24,08HA011,2013/08/24,5.46
2013-08-25,08HA011,2013/08/25,5.53
2013-08-26,08HA011,2013/08/26,5.34
2013-08-27,08HA011,2013/08/27,5.48
2013-08-28,08HA011,2013/08/28,5.69
2013-08-29,08HA011,2013/08/29,6.25
2013-08-30,08HA011,2013/08/30,7.02
2013-08-31,08HA011,2013/08/31,6.37
2013-09-01,08HA011,2013/09/01,6.06
2013-09-02,08HA011,2013/09/02,5.72
2013-09-03,08HA011,2013/09/03,5.9
2013-09-04,08HA011,2013/09/04,7.29
2013-09-05,08HA011,2013/09/05,7.66
2013-09-06,08HA011,2013/09/06,9.35
2013-09-07,08HA011,2013/09/07,11.0
2013-09-08,08HA011,2013/09/08,10.7
2013-09-09,08HA011,2013/09/09,11.1
2013-09-10,08HA011,2013/09/10,11.6
2013-09-11,08HA011,2013/09/11,12.7
2013-09-12,08HA011,2013/09/12,12.8
2013-09-13,08HA011,2013/09/13,12.8
2013-09-14,08HA011,2013/09/14,12.1
2013-09-15,08HA011,2013/09/15,11.2
2013-09-16,08HA011,2013/09/16,11.5
2013-09-17,08HA011,2013/09/17,12.8
2013-09-18,08HA011,2013/09/18,13.1
2013-09-19,08HA011,2013/09/19,13.6
2013-09-20,08HA011,2013/09/20,13.8
2013-09-21,08HA011,2013/09/21,13.1
2013-09-22,08HA011,2013/09/22,14.6
2013-09-23,08HA011,2013/09/23,20.4
2013-09-24,08HA011,2013/09/24,23.1
2013-09-25,08HA011,2013/09/25,24.0
2013-09-26,08HA011,2013/09/26,23.1
2013-09-27,08HA011,2013/09/27,22.8
2013-09-28,08HA011,2013/09/28,25.9
2013-09-29,08HA011,2013/09/29,37.9
2013-09-30,08HA011,2013/09/30,52.6
2013-10-01,08HA011,2013/10/01,54.1
2013-10-02,08HA011,2013/10/02,86.9
2013-10-03,08HA011,2013/10/03,84.9
2013-10-04,08HA011,2013/10/04,79.5
2013-10-05,08HA011,2013/10/05,74.3
2013-10-06,08HA011,2013/10/06,69.2
2013-10-07,08HA011,2013/10/07,67.3
2013-10-08,08HA011,2013/10/08,65.7
2013-10-09,08HA011,2013/10/09,60.9
2013-10-10,08HA011,2013/10/10,56.5
2013-10-11,08HA011,2013/10/11,52.3
2013-10-12,08HA011,2013/10/12,50.1
2013-10-13,08HA011,2013/10/13,47.7
2013-10-14,08HA011,2013/10/14,45.6
2013-10-15,08HA011,2013/10/15,42.4
2013-10-16,08HA011,2013/10/16,39.8
2013-10-17,08HA011,2013/10/17,39.5
2013-10-18,08HA011,2013/10/18,37.3
2013-10-19,08HA011,2013/10/19,35.3
2013-10-20,08HA011,2013/10/20,33.0
2013-10-21,08HA011,2013/10/21,30.4
2013-10-22,08HA011,2013/10/22,28.9
2013-10-23,08HA011,2013/10/23,27.4
2013-10-24,08HA011,2013/10/24,26.1
2013-10-25,08HA011,2013/10/25,24.9
2013-10-26,08HA011,2013/10/26,23.5
2013-10-27,08HA011,2013/10/27,22.7
2013-10-28,08HA011,2013/10/28,21.5
2013-10-29,08HA011,2013/10/29,20.5
2013-10-30,08HA011,2013/10/30,19.6
2013-10-31,08HA011,2013/10/31,19.0
2013-11-01,08HA011,2013/11/01,18.4
2013-11-02,08HA011,2013/11/02,24.6
2013-11-03,08HA011,2013/11/03,24.4
2013-11-04,08HA011,2013/11/04,22.1
2013-11-05,08HA011,2013/11/05,21.6
2013-11-06,08HA011,2013/11/06,20.8
2013-11-07,08HA011,2013/11/07,29.8
2013-11-08,08HA011,2013/11/08,33.7
2013-11-09,08HA011,2013/11/09,30.5
2013-11-10,08HA011,2013/11/10,29.0
2013-11-11,08HA011,2013/11/11,27.6
2013-11-12,08HA011,2013/11/12,27.6
2013-11-13,08HA011,2013/11/13,29.8
2013-11-14,08HA011,2013/11/14,30.2
2013-11-15,08HA011,2013/11/15,30.1
2013-11-16,08HA011,2013/11/16,30.5
2013-11-17,08HA011,2013/11/17,30.4
2013-11-18,08HA011,2013/11/18,32.2
2013-11-19,08HA011,2013/11/19,36.4
2013-11-20,08HA011,2013/11/20,35.0
2013-11-21,08HA011,2013/11/21,33.5
2013-11-22,08HA011,2013/11/22,32.3
2013-11-23,08HA011,2013/11/23,31.3
2013-11-24,08HA011,2013/11/24,30.3
2013-11-25,08HA011,2013/11/25,29.2
2013-11-26,08HA011,2013/11/26,28.2
2013-11-27,08HA011,2013/11/27,27.4
2013-11-28,08HA011,2013/11/28,26.5
2013-11-29,08HA011,2013/11/29,25.7
2013-11-30,08HA011,2013/11/30,25.1
2013-12-01,08HA011,2013/12/01,25.8
2013-12-02,08HA011,2013/12/02,25.9
2013-12-03,08HA011,2013/12/03,24.8
2013-12-04,08HA011,2013/12/04,23.9
2013-12-05,08HA011,2013/12/05,23.2
2013-12-06,08HA011,2013/12/06,22.3
2013-12-07,08HA011,2013/12/07,21.4
2013-12-08,08HA011,2013/12/08,20.8
2013-12-09,08HA011,2013/12/09,20.1
2013-12-10,08HA011,2013/12/10,19.5
2013-12-11,08HA011,2013/12/11,18.9
2013-12-12,08HA011,2013/12/12,18.7
2013-12-13,08HA011,2013/12/13,18.7
2013-12-14,08HA011,2013/12/14,18.4
2013-12-15,08HA011,2013/12/15,18.8
2013-12-16,08HA011,2013/12/16,18.8
2013-12-17,08HA011,2013/12/17,18.6
2013-12-18,08HA011,2013/12/18,18.5
2013-12-19,08HA011,2013/12/19,17.9
2013-12-20,08HA011,2013/12/20,18.1
2013-12-21,08HA011,2013/12/21,18.1
2013-12-22,08HA011,2013/12/22,18.3
2013-12-23,08HA011,2013/12/23,20.4
2013-12-24,08HA011,2013/12/24,21.8
2013-12-25,08HA011,2013/12/25,21.7
2013-12-26,08HA011,2013/12/26,21.7
2013-12-27,08HA011,2013/12/27,22.3
2013-12-28,08HA011,2013/12/28,22.7
2013-12-29,08HA011,2013/12/29,22.6
2013-12-30,08HA011,2013/12/30,22.3
2013-12-31,08HA011,2013/12/31,22.0
2014-01-01,08HA011,2014/01/01,21.6
2014-01-02,08HA011,2014/01/02,22.5
2014-01-03,08HA011,2014/01/03,25.6
2014-01-04,08HA011,2014/01/04,25.1
2014-01-05,08HA011,2014/01/05,24.8
2014-01-06,08HA011,2014/01/06,24.4
2014-01-07,08HA011,2014/01/07,24.8
2014-01-08,08HA011,2014/01/08,26.6
2014-01-09,08HA011,2014/01/09,32.3
2014-01-10,08HA011,2014/01/10,38.0
2014-01-11,08HA011,2014/01/11,141.0
2014-01-12,08HA011,2014/01/12,122.0
2014-01-13,08HA011,2014/01/13,102.0
2014-01-14,08HA011,2014/01/14,95.9
2014-01-15,08HA011,2014/01/15,91.0
2014-01-16,08HA011,2014/01/16,86.3
2014-01-17,08HA011,2014/01/17,81.8
2014-01-18,08HA011,2014/01/18,77.8
2014-01-19,08HA011,2014/01/19,73.6
2014-01-20,08HA011,2014/01/20,69.4
2014-01-21,08HA011,2014/01/21,65.6
2014-01-22,08HA011,2014/01/22,62.1
2014-01-23,08HA011,2014/01/23,58.7
2014-01-24,08HA011,2014/01/24,55.6
2014-01-25,08HA011,2014/01/25,52.9
2014-01-26,08HA011,2014/01/26,50.4
2014-01-27,08HA011,2014/01/27,47.9
2014-01-28,08HA011,2014/01/28,46.1
2014-01-29,08HA011,2014/01/29,45.5
2014-01-30,08HA011,2014/01/30,44.0
2014-01-31,08HA011,2014/01/31,42.0
2014-02-01,08HA011,2014/02/01,39.9
2014-02-02,08HA011,2014/02/02,38.2
2014-02-03,08HA011,2014/02/03,36.4
2014-02-04,08HA011,2014/02/04,34.5
2014-02-05,08HA011,2014/02/05,32.6
2014-02-06,08HA011,2014/02/06,31.1
2014-02-07,08HA011,2014/02/07,29.9
2014-02-08,08HA011,2014/02/08,28.5
2014-02-09,08HA011,2014/02/09,27.5
2014-02-10,08HA011,2014/02/10,27.2
2014-02-11,08HA011,2014/02/11,28.3
2014-02-12,08HA011,2014/02/12,41.4
2014-02-13,08HA011,2014/02/13,44.1
2014-02-14,08HA011,2014/02/14,52.7
2014-02-15,08HA011,2014/02/15,58.7
2014-02-16,08HA011,2014/02/16,78.8
2014-02-17,08HA011,2014/02/17,88.9
2014-02-18,08HA011,2014/02/18,92.6
2014-02-19,08HA011,2014/02/19,89.6
2014-02-20,08HA011,2014/02/20,80.5
2014-02-21,08HA011,2014/02/21,73.9
2014-02-22,08HA011,2014/02/22,69.3
2014-02-23,08HA011,2014/02/23,66.8
2014-02-24,08HA011,2014/02/24,64.1
2014-02-25,08HA011,2014/02/25,61.8
2014-02-26,08HA011,2014/02/26,59.5
2014-02-27,08HA011,2014/02/27,57.4
2014-02-28,08HA011,2014/02/28,56.0
2014-03-01,08HA011,2014/03/01,54.7
2014-03-02,08HA011,2014/03/02,53.8
2014-03-03,08HA011,2014/03/03,58.5
2014-03-04,08HA011,2014/03/04,62.1
2014-03-05,08HA011,2014/03/05,70.4
2014-03-06,08HA011,2014/03/06,112.0
2014-03-07,08HA011,2014/03/07,110.0
2014-03-08,08HA011,2014/03/08,116.0
2014-03-09,08HA011,2014/03/09,157.0
2014-03-10,08HA011,2014/03/10,135.0
2014-03-11,08HA011,2014/03/11,123.0
2014-03-12,08HA011,2014/03/12,114.0
2014-03-13,08HA011,2014/03/13,106.0
2014-03-14,08HA011,2014/03/14,106.0
2014-03-15,08HA011,2014/03/15,113.0
2014-03-16,08HA011,2014/03/16,146.0
2014-03-17,08HA011,2014/03/17,138.0
2014-03-18,08HA011,2014/03/18,128.0
2014-03-19,08HA011,2014/03/19,120.0
2014-03-20,08HA011,2014/03/20,113.0
2014-03-21,08HA011,2014/03/21,105.0
2014-03-22,08HA011,2014/03/22,99.3
2014-03-23,08HA011,2014/03/23,93.7
2014-03-24,08HA011,2014/03/24,88.0
2014-03-25,08HA011,2014/03/25,85.3
2014-03-26,08HA011,2014/03/26,90.5
2014-03-27,08HA011,2014/03/27,91.1
2014-03-28,08HA011,2014/03/28,91.3
2014-03-29,08HA011,2014/03/29,104.0
2014-03-30,08HA011,2014/03/30,115.0
2014-03-31,08HA011,2014/03/31,109.0
2014-04-01,08HA011,2014/04/01,103.0
2014-04-02,08HA011,2014/04/02,97.3
2014-04-03,08HA011,2014/04/03,92.9
2014-04-04,08HA011,2014/04/04,91.5
2014-04-05,08HA011,2014/04/05,88.3
2014-04-06,08HA011,2014/04/06,85.4
2014-04-07,08HA011,2014/04/07,82.2
2014-04-08,08HA011,2014/04/08,80.2
2014-04-09,08HA011,2014/04/09,78.2
2014-04-10,08HA011,2014/04/10,74.7
2014-04-11,08HA011,2014/04/11,71.2
2014-04-12,08HA011,2014/04/12,67.7
2014-04-13,08HA011,2014/04/13,64.3
2014-04-14,08HA011,2014/04/14,61.3
2014-04-15,08HA011,2014/04/15,57.8
2014-04-16,08HA011,2014/04/16,54.8
2014-04-17,08HA011,2014/04/17,57.6
2014-04-18,08HA011,2014/04/18,60.5
2014-04-19,08HA011,2014/04/19,59.9
2014-04-20,08HA011,2014/04/20,60.9
2014-04-21,08HA011,2014/04/21,61.1
2014-04-22,08HA011,2014/04/22,61.5
2014-04-23,08HA011,2014/04/23,60.7
2014-04-24,08HA011,2014/04/24,63.3
2014-04-25,08HA011,2014/04/25,64.6
2014-04-26,08HA011,2014/04/26,63.4
2014-04-27,08HA011,2014/04/27,64.6
2014-04-28,08HA011,2014/04/28,63.9
2014-04-29,08HA011,2014/04/29,61.7
2014-04-30,08HA011,2014/04/30,59.6
2014-05-01,08HA011,2014/05/01,57.8
2014-05-02,08HA011,2014/05/02,56.5
2014-05-03,08HA011,2014/05/03,55.3
2014-05-04,08HA011,2014/05/04,55.3
2014-05-05,08HA011,2014/05/05,54.9
2014-05-06,08HA011,2014/05/06,51.0
2014-05-07,08HA011,2014/05/07,47.5
2014-05-08,08HA011,2014/05/08,45.1
2014-05-09,08HA011,2014/05/09,44.3
2014-05-10,08HA011,2014/05/10,40.3
2014-05-11,08HA011,2014/05/11,36.5
2014-05-12,08HA011,2014/05/12,33.2
2014-05-13,08HA011,2014/05/13,29.8
2014-05-14,08HA011,2014/05/14,27.3
2014-05-15,08HA011,2014/05/15,25.3
2014-05-16,08HA011,2014/05/16,23.9
2014-05-17,08HA011,2014/05/17,22.1
2014-05-18,08HA011,2014/05/18,19.9
2014-05-19,08HA011,2014/05/19,18.6
2014-05-20,08HA011,2014/05/20,17.0
2014-05-21,08HA011,2014/05/21,16.3
2014-05-22,08HA011,2014/05/22,16.1
2014-05-23,08HA011,2014/05/23,16.1
2014-05-24,08HA011,2014/05/24,15.9
2014-05-25,08HA011,2014/05/25,16.2
2014-05-26,08HA011,2014/05/26,16.2
2014-05-27,08HA011,2014/05/27,15.9
2014-05-28,08HA011,2014/05/28,15.6
2014-05-29,08HA011,2014/05/29,15.5
2014-05-30,08HA011,2014/05/30,15.5
2014-05-31,08HA011,2014/05/31,15.5
2014-06-01,08HA011,2014/06/01,15.8
2014-06-02,08HA011,2014/06/02,15.8
2014-06-03,08HA011,2014/06/03,16.2
2014-06-04,08HA011,2014/06/04,16.4
2014-06-05,08HA011,2014/06/05,16.4
2014-06-06,08HA011,2014/06/06,16.1
2014-06-07,08HA011,2014/06/07,16.0
2014-06-08,08HA011,2014/06/08,16.0
2014-06-09,08HA011,2014/06/09,16.0
2014-06-10,08HA011,2014/06/10,15.9
2014-06-11,08HA011,2014/06/11,15.3
2014-06-12,08HA011,2014/06/12,14.6
2014-06-13,08HA011,2014/06/13,14.1
2014-06-14,08HA011,2014/06/14,13.5
2014-06-15,08HA011,2014/06/15,13.1
2014-06-16,08HA011,2014/06/16,11.1
2014-06-17,08HA011,2014/06/17,8.98
2014-06-18,08HA011,2014/06/18,7.99
2014-06-19,08HA011,2014/06/19,7.26
2014-06-20,08HA011,2014/06/20,6.95
2014-06-21,08HA011,2014/06/21,6.62
2014-06-22,08HA011,2014/06/22,5.81
2014-06-23,08HA011,2014/06/23,5.73
2014-06-24,08HA011,2014/06/24,6.09
2014-06-25,08HA011,2014/06/25,6.08
2014-06-26,08HA011,2014/06/26,5.9
2014-06-27,08HA011,2014/06/27,5.6
2014-06-28,08HA011,2014/06/28,5.51
2014-06-29,08HA011,2014/06/29,5.04
2014-06-30,08HA011,2014/06/30,4.38
2014-07-01,08HA011,2014/07/01,4.1
2014-07-02,08HA011,2014/07/02,4.33
2014-07-03,08HA011,2014/07/03,3.91
2014-07-04,08HA011,2014/07/04,3.57
2014-07-05,08HA011,2014/07/05,3.88
2014-07-06,08HA011,2014/07/06,3.91
2014-07-07,08HA011,2014/07/07,3.8
2014-07-08,08HA011,2014/07/08,3.61
2014-07-09,08HA011,2014/07/09,3.64
2014-07-10,08HA011,2014/07/10,3.5
2014-07-11,08HA011,2014/07/11,3.58
2014-07-12,08HA011,2014/07/12,3.71
2014-07-13,08HA011,2014/07/13,3.64
2014-07-14,08HA011,2014/07/14,3.49
2014-07-15,08HA011,2014/07/15,3.57
2014-07-16,08HA011,2014/07/16,3.5
2014-07-17,08HA011,2014/07/17,3.65
2014-07-18,08HA011,2014/07/18,3.76
2014-07-19,08HA011,2014/07/19,3.92
2014-07-20,08HA011,2014/07/20,3.84
2014-07-21,08HA011,2014/07/21,4.03
2014-07-22,08HA011,2014/07/22,3.94
2014-07-23,08HA011,2014/07/23,4.26
2014-07-24,08HA011,2014/07/24,4.37
2014-07-25,08HA011,2014/07/25,4.16
2014-07-26,08HA011,2014/07/26,4.41
2014-07-27,08HA011,2014/07/27,4.23
2014-07-28,08HA011,2014/07/28,4.08
2014-07-29,08HA011,2014/07/29,4.07
2014-07-30,08HA011,2014/07/30,3.7
2014-07-31,08HA011,2014/07/31,3.23
2014-08-01,08HA011,2014/08/01,3.22
2014-08-02,08HA011,2014/08/02,3.38
2014-08-03,08HA011,2014/08/03,3.21
2014-08-04,08HA011,2014/08/04,3.33
2014-08-05,08HA011,2014/08/05,3.92
2014-08-06,08HA011,2014/08/06,3.26
2014-08-07,08HA011,2014/08/07,3.1
2014-08-08,08HA011,2014/08/08,2.94
2014-08-09,08HA011,2014/08/09,2.67
2014-08-10,08HA011,2014/08/10,2.55
2014-08-11,08HA011,2014/08/11,2.63
2014-08-12,08HA011,2014/08/12,2.64
2014-08-13,08HA011,2014/08/13,3.06
2014-08-14,08HA011,2014/08/14,2.93
2014-08-15,08HA011,2014/08/15,3.21
2014-08-16,08HA011,2014/08/16,3.1
2014-08-17,08HA011,2014/08/17,3.0
2014-08-18,08HA011,2014/08/18,2.88
2014-08-19,08HA011,2014/08/19,2.89
2014-08-20,08HA011,2014/08/20,2.88
2014-08-21,08HA011,2014/08/21,2.94
2014-08-22,08HA011,2014/08/22,2.89
2014-08-23,08HA011,2014/08/23,2.93
2014-08-24,08HA011,2014/08/24,2.86
2014-08-25,08HA011,2014/08/25,2.87
2014-08-26,08HA011,2014/08/26,2.81
2014-08-27,08HA011,2014/08/27,2.88
2014-08-28,08HA011,2014/08/28,2.78
2014-08-29,08HA011,2014/08/29,2.66
2014-08-30,08HA011,2014/08/30,3.06
2014-08-31,08HA011,2014/08/31,3.01
2014-09-01,08HA011,2014/09/01,2.89
2014-09-02,08HA011,2014/09/02,3.32
2014-09-03,08HA011,2014/09/03,3.42
2014-09-04,08HA011,2014/09/04,3.02
2014-09-05,08HA011,2014/09/05,2.89
2014-09-06,08HA011,2014/09/06,2.93
2014-09-07,08HA011,2014/09/07,3.03
2014-09-08,08HA011,2014/09/08,2.92
2014-09-09,08HA011,2014/09/09,3.04
2014-09-10,08HA011,2014/09/10,2.96
2014-09-11,08HA011,2014/09/11,2.8
2014-09-12,08HA011,2014/09/12,2.92
2014-09-13,08HA011,2014/09/13,3.37
2014-09-14,08HA011,2014/09/14,3.23
2014-09-15,08HA011,2014/09/15,3.17
2014-09-16,08HA011,2014/09/16,3.07
2014-09-17,08HA011,2014/09/17,3.11
2014-09-18,08HA011,2014/09/18,3.11
2014-09-19,08HA011,2014/09/19,3.2
2014-09-20,08HA011,2014/09/20,2.85
2014-09-21,08HA011,2014/09/21,2.79
2014-09-22,08HA011,2014/09/22,2.86
2014-09-23,08HA011,2014/09/23,3.29
2014-09-24,08HA011,2014/09/24,3.82
2014-09-25,08HA011,2014/09/25,3.47
2014-09-26,08HA011,2014/09/26,4.14
2014-09-27,08HA011,2014/09/27,3.55
2014-09-28,08HA011,2014/09/28,3.22
2014-09-29,08HA011,2014/09/29,3.25
2014-09-30,08HA011,2014/09/30,3.18
2014-10-01,08HA011,2014/10/01,3.0
2014-10-02,08HA011,2014/10/02,3.04
2014-10-03,08HA011,2014/10/03,2.89
2014-10-04,08HA011,2014/10/04,2.93
2014-10-05,08HA011,2014/10/05,2.82
2014-10-06,08HA011,2014/10/06,3.06
2014-10-07,08HA011,2014/10/07,2.93
2014-10-08,08HA011,2014/10/08,2.96
2014-10-09,08HA011,2014/10/09,3.62
2014-10-10,08HA011,2014/10/10,3.8
2014-10-11,08HA011,2014/10/11,4.17
2014-10-12,08HA011,2014/10/12,4.15
2014-10-13,08HA011,2014/10/13,4.48
2014-10-14,08HA011,2014/10/14,6.87
2014-10-15,08HA011,2014/10/15,7.01
2014-10-16,08HA011,2014/10/16,7.26
2014-10-17,08HA011,2014/10/17,8.11
2014-10-18,08HA011,2014/10/18,12.4
2014-10-19,08HA011,2014/10/19,13.3
2014-10-20,08HA011,2014/10/20,17.5
2014-10-21,08HA011,2014/10/21,23.2
2014-10-22,08HA011,2014/10/22,57.0
2014-10-23,08HA011,2014/10/23,68.1
2014-10-24,08HA011,2014/10/24,73.6
2014-10-25,08HA011,2014/10/25,84.3
2014-10-26,08HA011,2014/10/26,90.7
2014-10-27,08HA011,2014/10/27,84.7
2014-10-28,08HA011,2014/10/28,94.6
2014-10-29,08HA011,2014/10/29,104.0
2014-10-30,08HA011,2014/10/30,104.0
2014-10-31,08HA011,2014/10/31,113.0
2014-11-01,08HA011,2014/11/01,104.0
2014-11-02,08HA011,2014/11/02,96.5
2014-11-03,08HA011,2014/11/03,93.4
2014-11-04,08HA011,2014/11/04,119.0
2014-11-05,08HA011,2014/11/05,108.0
2014-11-06,08HA011,2014/11/06,123.0
2014-11-07,08HA011,2014/11/07,129.0
2014-11-08,08HA011,2014/11/08,119.0
2014-11-09,08HA011,2014/11/09,113.0
2014-11-10,08HA011,2014/11/10,106.0
2014-11-11,08HA011,2014/11/11,98.0
2014-11-12,08HA011,2014/11/12,90.6
2014-11-13,08HA011,2014/11/13,85.2
2014-11-14,08HA011,2014/11/14,79.8
2014-11-15,08HA011,2014/11/15,74.7
2014-11-16,08HA011,2014/11/16,69.9
2014-11-17,08HA011,2014/11/17,65.8
2014-11-18,08HA011,2014/11/18,61.8
2014-11-19,08HA011,2014/11/19,58.3
2014-11-20,08HA011,2014/11/20,56.1
2014-11-21,08HA011,2014/11/21,59.5
2014-11-22,08HA011,2014/11/22,67.9
